opinionText,opinionTitle,starRating
"Leider wird der Kundenservice der Telekom immer schlechter. Abzocke! Man schliesst einen Vertrag mit Telefon,Internet und Tv ab. TV Box funktioniert nur nach etwa 1 Jahr nicht mehr. Ständige Reklamation bei der Telekom. Nichts passiert, dann plötzlich, mal ein kompetenter Mitarbeiter, erstattet Beträge zurück und sagt er meldet sich in 6 Monaten. Tja, als ich kündigen wollte, habe ich erfahren, dass der Vertrag für 2 Jahre verlängert wurde. Telekom lässt mich nicht raus. Jetzt soll ich weitere 2 Jahre einen Vertrag mit TV Box bezahlen, die nicht funktioniert und mittlerweile auch nicht mehr genutzt wird, da ja eine alternative gesucht wurde. Mitarbeiter hat sich auch nicht gemeldet. Seit über 1 Jahr bin ich ständig am kontaktieren der Telekom,passiert etwas, Nein. Die bleiben bei ihrer Meinung. Vertrag muss 2 weitere Jahre gezahlt werden,für etwas das nicht funktioniert",Abzocke,Valorada con 1 estrellas sobre 5
Eines der größten Telekommunikationsunternehmen-nur du bekommst niemand ans Telefon !! Vertrag abgeschloosen ist schnell-nur der Service danach .....,Telekom und ihre Hotline,Valorada con 1 estrellas sobre 5
"Seit meiner Kündigung werde ich fast jeden Tag vom Kundendienst angerufen und das immer wieder von unterschiedlichen Mitarbeitern. Ein gutes CRM System scheint die Telekom nicht zu haben. Bei all den Telefonaten war schon alles dabei von ""wir können Ihnen leider kein Angebot schicken. Sie müssen erst abschließen danach schicken wir Ihnen ein Angebot"" bis zu meinem heutigen Telefonat, bei dem ich dem Kundendienst gesagt habe, ich möchte mir das Angebot (welches ich doch dann tatsächlich vorab per Mail heute bekommen habe) in Ruhe anschauen. Der Mitarbeiter hat nicht locker gelassenund wollte unbedingt, dass ich sofort in meine Mails schaue, um mit ihm über das Angebot zu sprechen. Ich informierte ihn, dass ich mir es in anschaue und wir gerne dazu am Folgetag telefonieren können. Daraufhin kam dann die Kleine, versuchte Erpressung. Wenn wir erst morgen über das Angebot sprechen, würde er erst morgen entscheiden, ob das Angebot noch Gültigkeit hat und er mir den jetzt gerade gewährten Rabatt noch gewährt oder nicht. Des Weiteren wurde ich fast immer unterbrochen, mir war es nicht möglich, meine Sätze auszusprechen, bis ich ihn darauf hingewiesen habe. Er solle mich bitte aussprechen lassen. Das hat ihm scheinbar nicht gefallen, und er hat mit einem Gespräch aufgelegt. Ein Hoch auf den Kunden ein Glück habe ich das Angebot vorab mit seinem Namen per Mail erhalten. Liebe Telekom, falls es euch interessiert, welche Mitarbeiter bei euch die Kunden werben sollen, könnt ihr euch gerne an mich wenden..",versuchte Erpressung vom Kundendienst,Valorada con 1 estrellas sobre 5
"ich habe heute den gesamten Tag auf einen Telekom Techniker gewartet mit dem ein Termin zwischen 10:00 Uhr  und 14 Uhr ausgemacht war. Es würde mir weder telefonisch  abgesagt oder mitgeteilt das eine Verspätung einzuplanen ist. Mein Glasfaser Vertrag ist zwar mit 1&1 das rechtfertigt aber nicht, dass ausgemachte Termine nicht eingehalten werden! Ich kann es mir in meinem Job nicht leisten so zu arbeiten, vielleicht sollte ich zur Telekom wechseln, scheint ein ziemlich lässiges Leben zu sein.",Termine werden nicht eingehalten ,Valorada con 1 estrellas sobre 5
"Für über 50 Euro im Monat, erwarte ich, dass das Internet reibungslos läuft. Seit mehreren Wochen gibt es wiedermal täglich (und mehrmals am Tag) Ausfälle und das Internet ist langsam. Wenn die eigenen mobilen Daten (bei O2) zuverlässiger und schneller sind, selbst wenn das Volumen aufgebraucht ist und eingeschränkt funktioniert, ist das eigentlich ein Zeichen, von der Telekom zu einem anderen Anbieter zu wechseln.",Mobil Daten zuverlässiger als Telekom ,Valorada con 2 estrellas sobre 5
"Da ich berufstätig war, habe ich Xplora x6play am 12. Januar 2026 über die Webseite des Telekommunikationsanbieters gekauft. Um die Smartwatch zu nutzen, müssen Sie sie mit der Xplora-App verbinden. Dazu muss Bluetooth auf der Smartwatch aktiviert sein.Die Bluetooth-Funktion der ersten Uhr, die ich gekauft habe, ließ sich nicht einschalten. Sie wurde gegen eine neue ausgetauscht, aber bei der neuen Uhr trat dasselbe Problem auf.Der Kundenservice konnte das Problem nicht lösen. Deshalb habe ich den Vertrag gekündigt. Weil ich dumm bin, dieses Mal ging ich zur Telekommunikationsfiliale. Ich kaufte mir ein weiteres, genau gleiches Gerät. Und was soll ich sagen? Auch dieses hat dasselbe Problem. Ich glaube, ich bin ein unverbesserlicher Mensch. Telekom und Xplora sind eine Quelle des Ärgers. Ich ärgere mich schon seit zwei Wochen über diesen sinnlosen Kram.Er hat mich offiziell mit der Qualitätskontrolle der Produkte des Herstellers und der Telekommunikationsanbieter betraut.",Deutsche Telekom und Xplora (x6play) sind ein Grund zum Bedauern.,Valorada con 1 estrellas sobre 5
"Extrem nervige und aufdringliche Promoter unterwegs. Bei mir in der Nachbarschaft klingeln in regelmäßigen Abständen immer mal wieder Telekom Promoter (oder wie auch immer die heißen). Diese meist männlichen Mitarbeiter sind sehr aufdringlich und wollen einem Glasfaseranschlüsse verkaufen. Bei meiner Nachbarin war sogar einer in der Wohnung und sie musste Hilfe holen, damit dieser aus der Wohnung wieder verschwindet. Wir haben im Haus dann diesen Mitarbeitern Hausverbot erteilt - die Telekom schickt aber anscheinend immer wieder neue Leute. Weil ich abgelehnt habe und meiner Nachbarin empfohlen habe dies ebenfalls zutun, hat der Promoter dann bei mir ca. 5min Dauer-geklingelt und war sichtbar wütend. Keiner im Haus möchte Glasfaser haben, da dieser für die selbe Schnelligkeit (z.B. 50.000er Leitung) viel teurer ist. Ich empfehle der Telekom dringend die Preise gleichzuschalten, sonst wird der große Erfolg mit dieser alten Technologie die als neu verkauft wird scheitern. Ebenfalls sollte sich die Telekom schämen für solche Mitarbeiter. Meiner Meinung nach kann ich diesen aufdringlichen und schon fast angsteinflößenden Konzern nicht empfehlen. Wer so mit potenziellen Kund*innen umgeht, der wird diese wohl eher nicht anwerben können.",Extrem aufdringliche Promoter,Valorada con 1 estrellas sobre 5
Am liebsten kein stern internet fällt ständig aus kan kein Fußball spiel gucken angeblicht 100 mbit/s . Nicht weiter empfelehnswert.,Unzuverlässig ,Valorada con 1 estrellas sobre 5
"Die Telekom hat meinen Vertrag einen Tag vor dem geplanten Technikertermin ohne mein Einverständnis storniert. Eine Wiederherstellung des Vertrags wurde mir mitgeteilt als nicht möglich, obwohl die Stornierung einseitig durch die Telekom erfolgte. Als Ausgleich wurden mir ausschließlich schlechtere Ersatzangebote unterbreitet, jedoch keine gleichwertige Gegenleistung. Dieses Vorgehen ist für mich inakzeptabel. Zudem zeigt die Telekom keinerlei Bereitschaft, mir in dieser Situation angemessen entgegenzukommen.",Unberechtigte Stornierung meines Telekom-Vertrags kurz vor Technikertermin,Valorada con 1 estrellas sobre 5
"unfähige Hotline, Keine Abstimmung mit Techniker, Immer anderen Mitarbeiter am Telefon mit völlig gegensätzlichen Aussagen",unfähige Hotline,Valorada con 1 estrellas sobre 5
Unmöglich kurzfristig einen Ansprechpartner zufinden alles nur über KI nix geht schnell tausend mal anmelden alles total bescheuert nichts geht schnell habe es immer noch nicht geschafft eine Rechnung auszudrucken.,Unmöglich kurzfristig einen…,Valorada con 1 estrellas sobre 5
"Ich bin seit 1999 Kundin, seit 2009 habe ich Entertain. Nur gute und sehr gute Erfahrungen bei uns! Ich kann mich über nichts und niemanden beschweren. Immer wurde mir direkt und engagiert geholfen. Häufig gratis ein Techniker zu uns geschickt, der das Problem oder den Fehler auch immer fand und behob. Besonders gut finde ich die Helping-Hotline bei PC-Problemen, ich habe S und darf ein mal im Monat für 30 Minuten einen IT-Fachmann auf meinen Rechner zugreifen lassen für nur etwa 6,00 Euro brutto! Wenn man bedenkt, was man bezahlen müsste, käme jemand von vor Ort, ist das wirklich super. Ich kann die schlechten Noten nicht nachvollziehen. Von mir eine glatte Note Eins!",Ich bin seit 1999 Kundin,Valorada con 5 estrellas sobre 5
"Ist ein unbedingt mal wird beim Kundenservice am Telefon weggedrückt oder in endlos Warteschleifen gesteckt nachdem man schon Stunden gewartet hat, und dann beschwert sich der Kundenservice auch noch dass man einen anderen n Umgangston an den Tag legen soll, fu Magenta fu hilflose Telekom-Mitarbeiter",Ist ein unbedingt mal wird beim…,Valorada con 1 estrellas sobre 5
"Ein Stern ist noch zuviel für solch ein Chaos bei der Telekom, man erhält Rufnummern genannt, die nicht zum Problem passen, nach viermaligen Versuchen mit unprofessionellen Auskünften vom Kundenservice, habe ich es aufgegeben, einen Fehler der Telekom zu korrigieren. Die Telekom ist ein echtes Abbild der verlotterten Zustände überall in der Verwaltung Deutschlands.",Ein Stern ist noch zuviel für solch ein…,Valorada con 1 estrellas sobre 5
"Ich habe letzte Woche bei der Telekom ein iPhone 17 pro max im Rahmen einer Vertragsverlängerung bestellt. HEUTE habe ich bei der ""Service Hotline"" angerufen und angefragt, wann denn das Handy geliefert wird. Auskunft: Apple sei im Lieferrückstand und man erwarte das Handy in einer Woche bei Telekom! Auf meine Frage, ob ich mir das Handy bei Verfügbarkeit in einem Telekomshop holen könnte, wurde mir gesagt, das ich mich darum selbst kümmern solle!!! Ich hatte dann in Alzey und in Mainz angerufen, wo nur der AB dran ging.  Dort schilderte ich mein Anliegen und bat um Rückruf. Resultat: K E I N E S!!! Nach Jahrzehnten bei Telekom erwäge ich nun ernsthaft einen Wechsel zu einem anderen Provider.",Service UNTERIRDISCH,Valorada con 1 estrellas sobre 5
Deutsche Telekom Tiefbau GmbH hat nicht mal eine Adresse für Beschwerden,Deutsche Telekom Tiefbau GmbH hat nicht…,Valorada con 1 estrellas sobre 5
"Nach genervten 4 Stunden mit dem Versuch in einem Sterbefall den Anschluß auf die Ehefrau umzutragen, mehrere Telefonate mit der Hotline, und vor allem den Chat-BOT (der nix versteht und Fragen zu bereits abgegebnen Antworten stellt, Man sich quasi im Kreis dreht...), hat man dann doch evtl. das richtige Formular. AAAABBBEEER dann wird eine Emailadresse als Pflichtangabe  verlangt, obwohl es auch Menschen geben soll die gar kein Internet und schon garkeine Emailadresse haben, und schon wieder hängt man da blöd rum. Denn gibt man irgendetwas ein wird man nie erfahren ob der Antrag dann durchging oder irgend etwas anderes nicht passt.  Aber was solls, die Telekom hat sich in ihrem alten staatlichen Dokumentendschungel halt eingenisstet und kennt den Begriff des Bürokratieabbaus nicht. Könnte man diese ""tollen"" Onlineformulare downloaden, hätte wenigsten s die Briefpost noch etwas davon :-) Diesen ganzen M für eigentlich nur 5min Aufwand....morgen gehts weiter, mal sehen was für Vorschläge dann kommen.",Nach genervten 4 Stunden mit dem…,Valorada con 1 estrellas sobre 5
"Altgeräte werden weiter berechnet, obwohl diese entsorgt werden konnten (klare Aussage des Technikers bei Umstellung auf Glasfaser). Kontakt nur mit Automaten. Kunde wird einfach geduzt. ",Altgeräte werden weiter berechnet,Valorada con 1 estrellas sobre 5
Nie wieder Telekom Kunden Beratung ist das schlimmste was es gibt es hat mein Enkel Wow und Dazn freigeschaltet als ich das mit bekommen habe haben sie mir das von meinem Konto abgebucht obwohl ich es noch nie in Anspruch genommen habe und ich es der Kunden Beratung geschildert das es mein Enkel mit zehn Jahren ungewollt freigeschaltet hat und hier mit nicht Mal haftbar ist wird es weiterhin abgebucht jetzt habe ich als langjähriger Kunde alles gekündigt kann nur sagen reine Abzocke ich kann nur sagen Finger weg von der Telekom ,Nie wieder Telekom Kunden Beratung ist…,Valorada con 1 estrellas sobre 5
,Schlechte App,Valorada con 1 estrellas sobre 5
,Die kriegen nix auf die Reihe,Valorada con 1 estrellas sobre 5
"Auftrag eines Mobilfunkneuvertrags wird nach wie vor als genehmigt angezeigt seit Tagen, auch das Geld ist bereits abgebucht worden. Nach Rückfrage erhalte ich die Antwort dass alles storniert ist. Unfassbar sowas, Hauptsache die buchen das Geld vom Konto ab trotz stornierten Auftrag. Eine absolute Sauerei, mehr gibts dazu nicht mehr zu sagen! ",Auftrag eines Mobilfunkneuvertrags wird…,Valorada con 1 estrellas sobre 5
arbeiten mit vertrieblern zusammen die leute versuchen abzuzocken mit lügengeschichten (ranger marketing),ranger marketing abzocke,Valorada con 1 estrellas sobre 5
"Magenta TV lässt sich nach einem Todesfall nicht kündigen. Wenn man das System bei MagentaTV durchsucht, landet man immer auf dem Kündigungs- Formular für Festnetzanschlüsse. Ein Zweiter weg empfiehlt: Sie können die Kündigung wie folgt durchführen: Kundencenter › Verträge › ....   Aber den Button ""Verträge"" finde ich auch nach längerer Suche auf der Seite des Kundencenter  nicht.   Den Unsinn hat sich vermutlich mal ein Praktikant ausgedacht, und von den verantwortlichen hat das nie jemand geprüft",Abbofalle bei Toten Familienmitgliedern,Valorada con 1 estrellas sobre 5
"Titel: Nach 12 Jahren Treue: Telekom zockt Rentnerin mit wenig Geld ab! Bewertung: Es ist eine Schande! Meine Mutter ist seit 12 Jahren loyale Kundin und als Rentnerin mit wenig Geld auf jeden Euro angewiesen. Dass die Telekom ausgerechnet sie so massiv über den Tisch zieht, ist fassungslos. Sie zahlt monatlich 63,33 € für 100 Mbit/s – ein Vermögen für eine Rentnerin! Trotzdem kommen oft nur 50 Mbit/s an, nach dem Techniker waren es mickrige 79 Mbit/s. Man hat ihr ein teureres Upgrade aufgedrängt, das keine Verbesserung brachte, außer einer höheren Rechnung. Das Schlimmste: Ihre zwei mühsam ersparten TV-Boxen (Kaufpreis 241,58 €) Gesamtwert von 483,16€ wurden von der Telekom per Software einfach abgeschaltet. Man hat ihr Eigentum wertlos gemacht, nur um ihr eine zusätzliche Miete für neue Hardware aufzuzwingen. Das ist in meinen Augen Diebstahl am Kunden! Insgesamt haben wir über 210 € für Router ausgegeben, die nichts gebracht haben. Wir fordern die sofortige Kündigung und die Rückerstattung von 1.273,13 €. Das Lastschriftmandat ist entzogen. Dass ein Weltkonzern wie die Telekom eine Rentnerin so ausnimmt und ihr Eigentum zerstört, ist das Letzte. Der Fall wird der Bundesnetzagentur und der Presse gemeldet!",Nach 12 Jahren Treue: Telekom zockt Rentnerin ab und schaltet ihr Privateigentum aus,Valorada con 1 estrellas sobre 5
"Ich wollte telefonisch einen DSL-Vertrag abschließen. Der Mitarbeiter teilte mir mit, dass das Angebot, welches auf der Webseite angezeigt wird, angeblich nicht buchbar sei, da es sich um einen Fehler handeln würde. Beim Abschluss würde eine Meldung erscheinen, dass dies nicht möglich sei. Stattdessen bot er mir nur ein teureres Standard-Angebot an, welches ich selbstverständlich abgelehnt habe. Daraufhin habe ich selbst versucht, den Vertrag über die Webseite abzuschließen – was ohne jegliche Probleme funktioniert hat. Am Telefon hatte ich zudem den Eindruck, dass mir bewusst ein teurerer Vertrag sowie zusätzliche Produkte wie das Magenta-Paket mit Netflix und ähnlichen Inhalten aufgedrängt werden sollten, obwohl ich klar gesagt habe, dass ich daran kein Interesse habe. Den Vertrag habe ich schließlich online abgeschlossen, ihn jedoch im Nachgang wieder storniert. Grund dafür war mein Eindruck, wie mit Kunden umgegangen wird. Dieses Vorgehen hat mein Vertrauen leider stark beeinträchtigt",Ich wollte telefonisch einen…,Valorada con 1 estrellas sobre 5
"An die Telekom: Es ist zutiefst enttäuschend und beschädigt Ihr Markenimage, dass Sie mit einem Geschäftspartner wie Assurant (Telekom TradeIn) zusammenarbeiten. Das gesamte Rückkauf-Programm scheint auf unseriösen Lockangeboten aufgebaut zu sein. Mit unrealistisch hohen Ankaufspreisen wird geworben, die dann im Nachhinein mit erfundenen Mängeln oder fadenscheinigen Argumenten auf einen Spottpreis reduziert werden. In meinem konkreten Fall ging es um den S24-Bonus. Um die Auszahlung überhaupt zu sichern, musste ich auf Anraten des Kundendienstes extra ein weiteres Handy besorgen und einen neuen Ankauf starten. Trotz dieser zusätzlichen Mühen und der Zusicherung, dass dies den Bonus sichern würde, wurde die Zahlung am Ende abgelehnt. Dieses Vorgehen ist reine Abzocke und zeugt von einem System, das darauf ausgelegt ist, die Einhaltung von Bonusversprechen mit allen Mitteln zu verhindern. Ich erwarte von einem Unternehmen wie der Telekom, dass es seine Kunden vor solchen Praktiken schützt und Partner wählt, die einen fairen und transparenten Prozess gewährleisten. Die Zusammenarbeit mit Assurant wirft ein sehr schlechtes Licht auf die Glaubwürdigkeit der Telekom.",Kritik an der Wahl von Assurant,Valorada con 1 estrellas sobre 5
"Keine Kompetenz, entweder hat in dem Laden keine irgendeine Ahnung, und dadurch gibt jeder dort Falschinformationen raus oder man wird einfach dreist angelogen. Egal ob Kundensupport (mehrfach), Vertrieb oder Filiale vor Ort. Alle durch die Bank haben uns falsche Informationen übermittelt. Konsequenz ist wir zahlen ordentlich drauf und haben jetzt schlechteres Internet als vorher bei Vodafone. Nachdem Vertrag werde ich nie wieder in meinem Leben zur Telekom und ich werde auch allen in meinem Umfeld und Bekanntenkreis dringendes davon abraten zur Telekom zu gehen. Ich habe noch nie einen so dreisten Umgang mit Kunden erlebt.",Betrug und Inkompetenz,Valorada con 1 estrellas sobre 5
"Normal habe ich keine Zeit Bewertungen zu schreiben. In der Warteschleife der Telekom hab ich die Zeit jedoch. Nach knapp über einer Stunde des Versuchs die Telekom zu erreichen tippe ich nun diese Zeilen. Wartend, versteht sich.  Leider ist dies nicht das erste Mal, das die Telekom im Geschäftskundenbereich mit mehr als mangelhaften Service glänzt. Ein eigentlich super einfaches Anliegen (Datenverbrauchsfrage) zu lösen entpuppte sich als eine Odyssee durch undurchdachte, schlecht gemachte „Serviceangebote“ der Telekom.  Versuch 1: Anliegen auf eigene Faust lösen. -> unmöglich. Das MBSP ist so undurchdacht wie selten etwas.  Versuch 2: WhatsApp Chat. Eigentlich eine gute Sache wenn nicht auch hier die Wartezeit so lang wäre, das man eigentlich Urlaub nehmen müsste. Bekommt man dann mal eine Antwort werden die gleichen Fragen abgefragt, die man ja bereits der „KI“ zuvor genannt hatte. Dann wieder langes Schweigen.  Versuch 3: Hotline. Nach über einer Stunde Wartezeit begann ich aus Langeweile diese Zeilen hier zu tippen. Still waiting… @Telekom: WAS IST DA LOS? HABT IHR WEGEN REICHTUM GESCHLOSSEN? Bezahlt eure Leute anständig und stellt genügend ein. Es ist ja wohl ein Scherz, das man nichtmal eine einfache Frage beantworten kann. Muss ich das schriftlich einreichen? Per Fax? ",Servicewüste Deutschland mit Telekom als Anführer? ,Valorada con 1 estrellas sobre 5
Obwohl wir keinen Termin gebucht hatten wurde uns im Kundencenter Wesel geholfen - schlechte Bewertungen nicht nachvollziehbar. Im Kundencenter Bocholt waren die Mitarbeiter nicht motiviert uns überhaupt zu helfen. Unser funktionsloses Telefon wurde gar nicht erst angeschaut - sehr enttäuschend ….,Guter Service in Wesel,Valorada con 4 estrellas sobre 5
"Service = 0!  Kommunikation funktioniert nur solange man etwas abschließen möchte.   Danach ist man auf sich gestellt. Technische Probleme? Fehler? Kein Empfang? Egal! Der Kunde ist hier nicht König sondern neben der Einnahme nur lästiges Beiwerk! Chatportal ist unfähig und Müll! WhatsApp genau das selbe! Rückrufoption für den Ar***! Unfreundlichen, unfähigen Personal ,das gar nicht helfen will! Terminbuchung...ein Witz! Man bucht einen Termin mit Datum und Uhrzeit und wartet trotzdem! Alles in allem ...man kann es nicht anders sagen... Dreck! Abzocke! Lug und Betrug! ",Service = 0,Valorada con 1 estrellas sobre 5
 Eigentlich bin ich zufriden mit der Telekom.  Ich wurde gerade von euch angerufen unter dieser Nummer: +49 160 7862602 Der Herr wolle mich fragen ob ich irgendwelche Angebote oder so haben möchte.  Hab gesagt nein und will nicht mehr angerufen werden.  Daraufhin ha er wohl vergessen sich stumm zu schalten weil er auf einmal irgendwas schrie mit „hab einen Kampagne raus Florian“ oder so und dann hat jemand zurückgeschrien und dann meinte der Herr am Telefon „schrei nicht sonst zieh ich dich nächstes Mal  an deinen Haaren hier raus“.  Dann hat er es wohl gemerkt und sich stumm geschaltet bis ich aufgelegt habe :)  Das muss wirklich nicht und ist auch eirnach traurig mit seinen Mitarbeitern zu umzugehen.,Eigentlich zufrieden aber  sehr schlecht erfahrung,Valorada con 2 estrellas sobre 5
"Ein Wort, Glasfaserausbau. Die Telekom will nicht für die kosten der Verlegung der leerrohre aufkommen, da sie bei der Planung verkackt haben. jetzt sollen wir 42 meter leerrohr laut Tiefbau der Telekom ag (DATABAU Rhein-Nahe GmbH) verlegen (unter einem GEHWEG in unter einer Woche). andernfalls könne es sein das wir von ausbau ausgeschlossen werden und wir am ende noch für den (kostenlosen anschluss) noch die 800€ extra bezahlen müssen. all das weil die Telekom falsch geplant hat, und die leerrohre die EWR extra für die telekom dazu gelegt hat (beim anschluss unserer neuen Stromleitung) NICHT nutzen will. Laut dem Besichtigungsprotokoll der Telekom seien 2 Häuser ein Mehrfamilienhaus und nach antrag das man doch bitte die zwei address standorte trennen soll kam von seiten der telekom dazu nichts mehr. So werden auf papier aus 2 Häusern mit zwei briefkästen und einem APL (Kupfer) zu einem Mehrfamilienhaus mit drei Wohneinheiten. zumal dass, das hintere haus keinen Anschluss bekommen könne, das vordere aber schon (das APL in diesem fall ist am weitesten weg von Haus 2 und ist außen montiert [sind zwei alt bauwerke]. Beide Häuser sind an einer hauptstraße mit Gehwegen, welche häuserreihen um sich herum haben). Technisch ergibt diese Argumentation der Telekom für uns keinen Sinn. ",Glasfaserausbau,Valorada con 1 estrellas sobre 5
Unverschämt was sich dieser Laden rausnimmt und von Trustpilot auch noch unterstützt wird wenn man die Wahrheit schreibt. Nach fast 2 wöchiger Störung will die Telekom einen anderen Vertrag aufschwatzen und hat der 88 jährigen Schwerbehinderten einfach gekündigt. Die Monatsgebühr hat dieser Abzockverein jedoch abgebucht. Unfassbar was hier abläuft und ihr unterstützt so eine Vorgehensweise. Hat wohl offensichtlich keinen Sinn hier etwas zu schreiben da ihr ja nur das passende veröffentlicht ,Unverschämt,Valorada con 1 estrellas sobre 5
"Verbindungsabbrüche, schlechtes Netz. Schlechter Kundenservice und dafür ein haufen Geld verlangen. Dann noch umrouten damit man machne services kaum bis sehr langsam erreicht um den service provider geld abzuknöpfen.  Niewieder!!!",Schlechtester ISP EVER,Valorada con 1 estrellas sobre 5
Eine Sonderkündigung wird solange wie möglich geschoben und somit werden weiterhin monatliche Beiträge abgezogen ohne das geliefert werden kann.,Zahlen ohne Beliefert zu werden.,Valorada con 1 estrellas sobre 5
"Einen seit Wochen feststehenden Termin zum glasfaseranschluss wird angeblich durch mich storniert. Der Termin ist vielfach von der Telekom bestätigt.  Jetzt habe ich eine Mail bekommen dass ich den Termin storniert habe. Anruf bei Telekom Auskunft nicht sie sondern wir haben den Termin storniert. Grund: wenig Auftragsvolumen. Ich kann nur sagen, dass da zu viele Leute zu wenig zu tun haben.  Für dies Frechheit kann man kaum Worte finden.  Einen Stern zu vergeben ist nicht gerechtfertigt. ",Einen seit Wochen feststehenden Termin…,Valorada con 1 estrellas sobre 5
"Wir haben den Telekom Vertrag gekündigt zum November hin,am 19.10 Email geschrieben mit der Frage ob die Geräte zurück gesendet werden müssen.keine Antwort.am 16.01.2026 dann Post mit dem Hinweis das die Geräte zurück geschickt werden müssen sonst wird die Kündigung nicht wirksam. Für mich einfach nur Abzocke ",Wir haben den Telekom Vertrag gekündigt…,Valorada con 1 estrellas sobre 5
"Seit 1 1/2 Tagen ist mein Glasfaser Anschluss gestört. Kein Internet, kein Telefon, kein Magenta TV. Ein zugesagter Anruf für gestern Abend ist nicht erfolgt. Im Fortgang des Tickets tut sich nichts seit gestern 14:00. Ich bin seit 1983 Kunde und habe alle digitalen Anschlüsse mitgemacht. So eine schlechte Kundenbetreuung wie zur Zeit habe ich noch nie erlebt und bin in gewisser Weise enttäuscht. Dass hier keine Nachricht über den Stand oder die Aussicht der Störungsbehebung erfolgt, nenne ich Wegducken. Das weist für mich auf ein schwaches Management hin und ist für die geforderten Preise inakzeptabel. ",Seit 1 1/2 Tagen ist mein Glasfaser…,Valorada con 3 estrellas sobre 5
